,United States,United States OECD,Australia,Austria,Belgium,Czech Republic,Denmark,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Japan,Korea,Luxembourg,Mexico,Netherlands,New Zealand,Poland,Portugal,Slovak Republic,Spain,Sweden,Switzerland,Turkey,United Kingdom,Brazil,China (People's Republic of),Estonia,Indonesia,Slovenia,South Africa,OECD + Major Six NME,Major Five Asia,OECD - Europe,G7,OECD - Total,Euro area (19 countries),Israel,Russia
2014-10,0,100.0196,99.34428,99.58842,100.068,101.1877,101.5235,98.33389,98.76277,101.1264,98.43501,101.4511,100.6364,98.99064,99.07574,100.5129,98.2551,99.34148,100.4007,100.5813,100.1304,99.38596,101.2552,99.80296,100.3112,100.4506,98.87688,100.8874,100.4136,98.19,101.8864,100.3878,100.3619,99.99306,99.50739,98.70636,99.98418,99.90282,99.87371,99.71812,99.44469,99.36765
2014-11,0,100.3672,99.30362,99.70354,99.91513,101.5628,101.574,98.42282,98.88832,101.101,98.629,101.3789,100.9573,98.90605,98.95612,100.237,98.3325,99.46166,100.3753,100.5115,100.2753,99.545,101.4666,99.8018,100.0556,100.1841,98.35006,100.8641,100.0233,98.38045,102.2259,100.3765,100.1137,99.9973,99.52857,98.78979,99.95674,100.0577,99.96655,99.74946,99.43815,98.05544
2014-12,0,100.7527,99.23439,99.70894,99.96681,101.7699,101.6857,98.55108,99.07629,101.1249,98.72986,101.2607,101.4208,98.96935,98.99773,100.061,98.35413,99.48108,100.3546,100.4998,100.3277,99.67618,101.7218,100.0324,99.99627,99.98827,98.0004,100.9521,99.61745,98.62112,102.3134,100.363,99.84798,99.98285,99.59828,98.94228,100.0121,100.288,100.1262,99.88125,99.46863,96.64901
2015-01,0,101.0123,99.35856,99.64278,100.1801,101.7133,101.7675,98.59975,99.26447,101.1823,98.94719,101.1719,101.7479,99.29357,99.16725,100.0603,98.44772,99.37299,100.3453,100.559,100.2929,99.81917,101.861,100.3562,99.85502,99.86037,97.79146,101.1404,99.12437,98.92101,102.0726,100.3651,99.72259,99.88458,99.68299,99.17008,100.1266,100.4979,100.282,100.0975,99.63078,95.4018
2015-02,0,101.0146,99.60799,99.62397,100.3911,101.5613,101.8448,98.75065,99.43078,101.2615,99.35987,101.1183,101.9528,99.70259,99.42632,100.1156,98.69774,99.32093,100.3782,100.6377,100.3391,99.87895,101.9615,100.6207,99.71181,99.79691,97.55849,101.3159,98.69086,99.27563,101.757,100.3433,99.92829,99.69878,99.76299,99.45267,100.2499,100.5908,100.3627,100.3378,99.82191,94.70818
2015-03,0,100.9197,99.6998,99.6952,100.5059,101.5917,101.9397,99.02357,99.52535,101.3491,99.52417,101.0588,102.0653,99.89977,99.61687,100.1568,98.93762,99.38886,100.4582,100.6662,100.4356,99.92397,101.9291,100.8291,99.61437,99.79872,97.20432,101.4389,98.42156,99.33549,101.5197,100.2819,100.4371,99.41308,99.78717,99.52329,100.3266,100.6087,100.3875,100.5008,99.98295,94.91885
2015-04,0,100.8659,99.68494,99.7478,100.5397,101.6737,101.9154,99.35125,99.55973,101.385,99.2832,101.0341,102.1389,99.87463,99.69685,100.2292,99.29923,99.43011,100.4962,100.5844,100.5446,99.92898,101.7246,100.9533,99.54427,99.81159,97.04713,101.4345,98.33176,99.34872,101.124,100.2114,101.199,99.02384,99.81091,99.54427,100.3424,100.5914,100.3826,100.5423,100.019,95.60269
2015-05,0,100.787,99.65685,99.74409,100.5442,101.7486,101.7693,99.56994,99.52734,101.3611,98.9243,101.0168,102.2046,99.77374,99.68698,100.1396,99.40186,99.51399,100.5824,100.4185,100.5118,99.89254,101.4353,100.9073,99.58517,99.76981,96.97077,101.3498,98.26584,99.24689,100.6174,100.1941,101.708,98.65358,99.78125,99.46784,100.2958,100.5328,100.3335,100.4919,99.95348,96.25659
2015-06,0,100.8008,99.46713,99.69999,100.4621,101.6949,101.5213,99.58122,99.50436,101.3031,98.49184,100.9524,102.2135,99.7048,99.64583,99.85291,99.09476,99.57722,100.6769,100.1919,100.3671,99.84365,101.2286,100.787,99.60313,99.62863,96.89686,101.4419,98.11709,98.79002,100.6601,100.1815,101.8494,98.4772,99.65862,99.13894,100.2436,100.5275,100.2999,100.4117,99.95261,96.54193
2015-07,0,100.6881,99.35206,99.66531,100.3316,101.5537,101.3021,99.54741,99.50178,101.2603,97.97153,100.9616,102.1188,99.75262,99.59717,99.80736,99.00161,99.45131,100.7125,99.92052,100.2114,99.8085,101.1208,100.7463,99.59551,99.45148,96.5134,101.5011,97.84159,98.3961,100.9153,100.1521,101.7173,98.62925,99.50077,98.86396,100.1792,100.4594,100.2131,100.3669,99.9258,96.55117
2015-08,0,100.5019,99.42412,99.66209,100.1738,101.4757,101.1166,99.3532,99.59358,101.227,97.49316,101.0107,102.1296,100.0311,99.59866,99.96859,99.07646,99.29214,100.7584,99.66859,100.1375,99.83615,101.2223,100.8199,99.60218,99.32557,96.05727,101.4869,97.54201,98.21845,101.35,100.0919,101.7752,98.91737,99.38985,98.75117,100.1594,100.3769,100.1325,100.4259,99.87556,96.42023
2015-09,0,100.3342,99.48776,99.62534,100.0808,101.5457,100.9663,99.05362,99.72392,101.118,97.3271,101.0863,102.3132,100.4315,99.62557,100.2225,99.26791,99.25191,100.7846,99.52673,100.1472,99.90602,101.4794,100.9509,99.46502,99.31352,96.11048,101.4356,97.24936,98.20433,101.6781,99.99075,101.8814,99.09109,99.34198,98.75306,100.2021,100.3142,100.0998,100.5259,99.76898,96.21697
2015-10,0,100.3629,99.66564,99.55898,100.1236,101.7368,100.9572,98.88001,99.82576,100.9885,97.37022,101.2727,102.6498,100.8025,99.73422,100.4397,99.55844,99.33102,100.7928,99.57115,100.3047,99.98149,101.7654,101.1373,99.282,99.35376,97.29859,101.4251,97.11865,98.12064,101.8318,99.96433,101.7851,98.97465,99.37039,98.72845,100.367,100.3646,100.2064,100.6334,99.73598,95.96989
2015-11,0,100.4774,99.83621,99.58424,100.2497,101.9114,101.0244,98.93719,99.90092,100.9218,97.4223,101.399,102.9806,100.9923,99.84269,100.4297,100.0395,99.44479,100.8135,99.71259,100.5021,100.0213,101.8934,101.3143,99.15445,99.36085,98.98114,101.4603,97.09786,98.0743,101.5669,100.0132,101.4966,98.71411,99.43557,98.72135,100.5769,100.4497,100.3525,100.7236,99.86216,95.66682
2015-12,0,100.5727,99.85484,99.66558,100.3519,102.0178,100.9985,98.92535,99.90327,100.9045,97.48278,101.4142,103.1634,101.0208,99.84197,100.1404,100.5067,99.46445,100.7566,99.843,100.6588,100.0896,102.0434,101.4018,99.22841,99.27348,99.46091,101.5835,97.13661,98.02644,101.0481,100.0907,101.0328,98.51505,99.43902,98.6787,100.6602,100.4896,100.4003,100.7529,100.0066,95.29743
2016-01,0,100.5856,99.78222,99.76147,100.3229,102.0385,100.8298,98.8734,99.84394,100.8412,97.33121,101.3454,103.1362,100.9408,99.73493,99.78954,100.7783,99.32237,100.5907,99.88546,100.7223,100.1077,102.1336,101.2436,99.25509,99.13574,99.01517,101.5905,97.24592,97.93364,100.4755,100.1528,100.152,98.52422,99.36013,98.58182,100.5701,100.4485,100.326,100.6483,100.1122,94.95184
2016-02,0,100.5489,99.76604,99.83706,100.2182,101.9901,100.691,98.66146,99.68367,100.7767,97.07323,101.1978,102.981,100.7422,99.58201,99.58145,100.7992,99.07893,100.3883,99.8549,100.7369,100.0173,102.0748,101.0263,99.29659,99.01321,98.24478,101.4702,97.30353,97.66923,99.83073,100.1668,99.52155,98.64994,99.21498,98.3667,100.3827,100.3693,100.2034,100.4577,100.1735,94.78088
2016-03,0,100.5098,99.71461,99.8857,100.1175,101.9376,100.5845,98.67518,99.55758,100.7548,96.85106,101.0746,102.7535,100.5162,99.55328,99.60632,100.7115,98.98338,100.233,99.77094,100.8059,100.0068,101.9115,100.8018,99.30937,98.95963,97.87708,101.3313,97.24345,97.21101,99.71849,100.165,99.18617,98.76324,99.06832,98.05617,100.2463,100.3245,100.1369,100.2949,100.2442,94.93257
2016-04,0,100.5314,99.71194,99.91208,100.0347,101.9021,100.578,98.96347,99.55962,100.7978,96.79823,101.0978,102.6881,100.3654,99.55928,99.66656,100.4537,99.04082,100.1983,99.64364,100.8788,100.0321,101.8426,100.6782,99.24456,98.96822,97.90264,101.1919,97.28423,97.03224,100.1299,100.1711,99.1476,98.78262,99.05081,97.94177,100.207,100.3383,100.1453,100.2511,100.2791,95.31412
2016-05,0,100.6517,99.86978,99.97756,100.0044,101.8777,100.5236,99.37543,99.64318,100.8603,96.89417,101.205,102.735,100.2728,99.60942,99.63382,100.7611,99.19788,100.2449,99.51276,100.8942,100.0252,101.8252,100.5905,99.1769,99.0382,98.0611,101.0354,97.5992,97.1677,100.6895,100.1985,99.12208,98.77124,99.16653,98.04174,100.2141,100.4162,100.215,100.2788,100.3299,95.84918
2016-06,0,100.63,99.93126,100.0328,100.0678,101.7963,100.4513,99.94968,99.64915,100.9394,97.06297,101.3185,102.6423,100.2189,99.69616,99.66637,101.026,99.23048,100.3367,99.42856,100.9185,99.99635,101.8366,100.515,99.15688,99.17908,98.29448,100.768,98.06778,97.70884,100.9822,100.2247,99.20727,98.83333,99.35851,98.42374,100.2241,100.4114,100.2296,100.3146,100.3516,96.50549
2016-07,0,100.4859,99.91101,100.0521,100.177,101.7289,100.3723,100.4271,99.64322,101.0119,97.15101,101.3895,102.3856,100.1719,99.77228,99.82534,101.198,98.94173,100.3599,99.43623,100.9578,99.97102,101.8333,100.4527,99.17216,99.35365,98.6839,100.4088,98.54527,98.28864,101.2038,100.2342,99.48049,99.04137,99.52467,98.83607,100.2318,100.3325,100.1858,100.3322,100.3718,97.1688
2016-08,0,100.3818,99.93401,100.0482,100.2575,101.8079,100.3505,100.9568,99.66938,101.1088,97.22679,101.368,102.2769,99.9887,99.85654,99.95541,101.2527,98.57275,100.4422,99.5136,100.9743,99.97268,101.8947,100.5054,99.45106,99.5244,99.43922,100.406,98.90094,98.52134,101.3974,100.2291,99.68729,99.2899,99.62417,99.01409,100.3345,100.292,100.1876,100.3659,100.3407,97.70251
2016-09,0,100.363,99.95648,100.0418,100.2517,102.0302,100.3301,101.3171,99.75589,101.1915,97.35503,101.3666,102.2359,99.81922,99.90261,99.92495,101.2483,98.28767,100.6356,99.64489,101.0051,100.0479,102.0907,100.5874,99.98656,99.66634,99.72234,100.6404,99.04736,98.65657,101.7694,100.2296,99.8731,99.42408,99.69672,99.11078,100.448,100.3082,100.217,100.433,100.3538,98.00022
2016-10,0,100.4385,99.94251,100.0533,100.2477,102.1429,100.2931,101.5157,99.85905,101.2591,97.41981,101.397,102.1778,99.83027,99.8522,99.65226,101.4988,98.12419,100.8344,99.82462,100.987,100.1953,102.2469,100.7231,100.4346,99.78358,99.32265,100.7422,98.98738,98.96696,102.026,100.2611,100.2016,99.32793,99.79143,99.29606,100.4954,100.3581,100.2388,100.5407,100.4105,98.16788
2016-11,0,100.762,99.84148,100.0858,100.3314,102.1965,100.2599,101.542,99.97206,101.2995,97.37311,101.4971,102.071,99.91641,99.80887,99.11861,101.8175,97.86348,100.9461,100.0078,100.9376,100.3595,102.2888,100.8095,100.6065,99.87752,98.32455,100.6837,98.7718,99.29657,102.3107,100.2775,100.4924,99.12688,99.90723,99.47775,100.4511,100.5301,100.2996,100.638,100.4382,98.32843
2016-12,0,101.0935,99.70184,100.1961,100.3682,102.2387,100.3076,101.5452,100.0219,101.2732,97.29868,101.6253,101.9785,99.99474,99.92352,98.69305,101.9135,97.33854,101.0099,100.1376,100.9598,100.4584,102.3166,100.8046,100.5164,99.93974,97.42529,100.628,98.63719,99.57302,102.6458,100.2844,100.747,98.98927,100.016,99.6569,100.3772,100.7185,100.3591,100.6683,100.4041,98.55632
2017-01,0,101.2391,99.67233,100.2854,100.4206,102.2779,100.5636,101.4312,99.99681,101.1915,97.09118,101.7194,101.9513,99.93575,100.053,98.53779,102.2148,96.59955,101.0617,100.1697,101.0402,100.4624,102.2166,100.7582,100.4231,99.96825,97.25676,100.557,98.83175,99.92097,102.883,100.3012,101.0847,99.03277,100.1271,99.90427,100.3259,100.7972,100.3677,100.6112,100.346,98.81927
2017-02,0,101.227,99.74268,100.3421,100.4742,102.3121,100.7905,101.3871,99.95654,101.1092,96.80623,101.7279,101.9897,99.77393,100.1676,98.72142,102.3265,96.6684,101.1407,100.1501,101.0139,100.4928,102.1536,100.7384,100.4227,99.95042,97.46423,100.4929,99.11321,100.3223,103.0059,100.3439,101.1605,99.16736,100.2608,100.2113,100.2942,100.7924,100.381,100.5321,100.3319,99.0572
2017-03,0,101.197,99.77314,100.387,100.5668,102.2715,100.9047,101.5803,99.98233,101.138,96.65664,101.6996,102.2013,99.61379,100.249,99.23528,102.4415,97.23281,101.1673,100.1341,100.9595,100.5975,102.1117,100.8139,100.4369,99.87987,98.03938,100.4699,99.32092,100.5213,102.9605,100.406,101.1854,99.26232,100.3713,100.3972,100.3418,100.7897,100.4482,100.5396,100.4171,99.22607
2017-04,0,101.1581,99.72329,100.4642,100.623,102.2314,100.9432,101.7517,100.127,101.2398,96.7551,101.6,102.4347,99.43478,100.2584,100.0181,102.3924,97.85621,101.1341,100.1571,100.9349,100.7437,102.1314,100.9691,100.4959,99.81946,98.71921,100.4495,99.38017,100.6992,102.9015,100.457,101.2969,99.22208,100.4786,100.5723,100.4372,100.7835,100.5323,100.6256,100.4826,99.36678
2017-05,0,101.0881,99.62165,100.5253,100.6407,102.1178,100.9305,101.8122,100.3739,101.3678,96.88708,101.5481,102.5935,99.30241,100.2471,100.8587,102.4494,98.34583,101.0679,100.2019,100.9525,100.9219,102.1583,101.1328,100.5119,99.86341,99.09316,100.3929,99.40637,100.7685,102.9023,100.4798,101.4093,99.10165,100.5439,100.671,100.5238,100.77,100.5954,100.7569,100.5379,99.53856
2017-06,0,100.9842,99.51577,100.5638,100.6759,102.0648,100.9751,101.8601,100.6281,101.4842,97.09236,101.5483,102.6979,99.36037,100.2376,101.4117,102.532,98.63091,101.1095,100.2365,100.9636,101.0814,102.1389,101.2439,100.3622,100.0892,99.06483,100.2814,99.37295,100.9552,103.0132,100.4683,101.4534,98.97853,100.6138,100.829,100.5895,100.7466,100.6184,100.9294,100.5546,99.78051
2017-07,0,100.9439,99.4741,100.6008,100.7979,102.0698,101.0888,102.083,100.6343,101.5677,97.47789,101.5501,102.8086,99.62302,100.2619,101.5717,102.4568,98.7976,101.216,100.2304,101.0001,101.1489,102.1291,101.3338,100.2268,100.4049,98.97004,100.2396,99.33194,101.2856,103.0935,100.4553,101.5157,98.90484,100.7264,101.0662,100.6557,100.758,100.6503,101.0761,100.5197,100.0421
2017-08,0,101.0386,99.49238,100.6469,100.9142,102.17,101.1617,102.4083,100.4891,101.6335,97.92982,101.5819,102.8896,99.9853,100.289,101.4758,102.5021,98.87102,101.2716,100.1809,101.1099,101.1365,102.1207,101.3507,100.2075,100.6943,98.68999,100.1997,99.35656,101.8118,103.002,100.4429,101.6184,98.86201,100.9035,101.4216,100.6941,100.8305,100.7062,101.1741,100.5322,100.2481
2017-09,0,101.1573,99.63508,100.7704,101.0667,102.3671,101.3323,102.7325,100.3648,101.7175,98.25175,101.6241,102.8612,100.3171,100.3652,101.3611,102.6073,98.90464,101.2635,100.0789,101.2681,101.1665,102.205,101.3032,100.3206,100.8711,98.17578,100.1917,99.5042,102.692,102.8871,100.4393,101.8583,98.83449,101.1711,102.0255,100.7155,100.9199,100.7643,101.2573,100.5564,100.3436
2017-10,0,101.3043,99.81758,100.8987,101.1898,102.5617,101.4889,102.8967,100.3688,101.7942,98.39284,101.6937,102.8643,100.5087,100.4498,101.4347,102.7463,98.87863,101.2617,99.91741,101.3196,101.2291,102.2542,101.2562,100.5524,100.9603,97.66936,100.2178,99.70083,103.5066,102.8076,100.4367,102.2033,98.85263,101.4332,102.5977,100.7309,101.0335,100.84,101.3384,100.5989,100.395
2017-11,0,101.2846,99.96275,101.0121,101.2088,102.692,101.5635,102.9276,100.4872,101.811,98.4567,101.8115,102.8783,100.615,100.5034,101.5893,102.9749,98.79867,101.2384,99.75286,101.3239,101.2444,102.2798,101.2231,100.7104,100.9888,97.424,100.2275,99.87928,103.8015,102.5451,100.4573,102.5037,99.02013,101.5322,102.8185,100.7494,101.0591,100.8579,101.4052,100.6129,100.4946
2017-12,0,101.2035,100.1177,101.1208,101.1534,102.7501,101.5498,103.0233,100.551,101.7992,98.48673,102.0154,102.8983,100.7148,100.5137,101.5898,103.1395,98.54183,101.247,99.66325,101.3705,101.1748,102.2876,101.1865,100.6874,100.9644,97.75793,100.2402,100.0034,103.9504,102.0534,100.487,102.7258,99.53801,101.5843,102.9242,100.8039,101.0363,100.8489,101.4394,100.6336,100.7087
2018-01,0,101.2322,100.2088,101.1401,101.0829,102.8283,101.5257,102.8076,100.4935,101.8057,98.4575,102.151,102.9543,100.7193,100.4967,101.4745,103.257,98.12376,101.2329,99.70923,101.4566,101.1137,102.2901,101.1314,100.6227,100.9143,98.58795,100.2862,100.1237,104.0371,101.9897,100.4875,102.9529,100.5792,101.6409,102.9735,100.8813,101.0406,100.8627,101.4098,100.6456,100.9788
2018-02,0,101.3888,100.1862,101.0986,101.0166,102.9548,101.4535,102.552,100.3615,101.7861,98.37323,102.2371,103.091,100.6976,100.4585,101.3112,102.8943,97.82834,101.2137,99.82029,101.4926,101.123,102.222,101.0428,100.4292,100.8568,99.08239,100.3602,100.2267,104.1184,102.4254,100.4615,103.0626,101.8129,101.7065,103.0103,100.9072,101.0942,100.8965,101.3374,100.6654,101.2135
2018-03,0,101.4861,100.1318,101.0131,100.99,103.0689,101.301,102.2614,100.2528,101.7001,98.31551,102.2968,103.1806,100.6847,100.4131,101.1913,102.2683,97.85567,101.199,99.90339,101.4939,101.1432,102.0532,100.948,100.2119,100.7977,99.19611,100.4259,100.2974,104.0422,102.8769,100.4468,103.1532,102.7939,101.7109,102.9424,100.8807,101.1215,100.9097,101.2454,100.6829,101.326
2018-04,0,101.4372,100.0827,100.9421,100.8983,103.0707,101.1915,102.0054,100.1321,101.5821,98.36213,102.288,103.2293,100.704,100.3649,101.0805,101.8858,98.22376,101.1625,99.88648,101.558,101.1587,101.9535,100.9921,100.0365,100.7346,99.14985,100.4569,100.1893,103.9038,103.0451,100.4606,103.208,103.1606,101.6598,102.8349,100.8431,101.0751,100.886,101.1717,100.7032,101.3053
2018-05,0,101.3546,100.0857,100.8598,100.7461,103.0592,101.2651,101.7949,100.0156,101.4742,98.41504,102.2113,103.2221,100.7454,100.3271,100.9216,101.7224,98.84174,101.1154,99.79008,101.6256,101.1421,102.0174,101.1432,99.86307,100.6616,99.00816,100.5369,99.95739,103.5849,103.1368,100.4942,103.1299,103.0846,101.5488,102.6052,100.8136,101.0191,100.8651,101.1216,100.7382,101.1047
2018-06,0,101.2989,100.1461,100.7976,100.5582,102.9959,101.3433,101.612,99.91045,101.3911,98.48457,102.1443,103.1396,100.8823,100.2874,100.5714,101.7954,99.71933,101.1079,99.63828,101.694,101.0739,102.0754,101.2786,99.68613,100.5767,98.91918,100.5637,99.66681,103.0811,103.2596,100.5129,102.9386,102.7355,101.3847,102.2362,100.7939,100.9773,100.8599,101.1013,100.7226,100.6615
2018-07,0,101.2687,100.2253,100.7854,100.4754,102.8925,101.3198,101.6205,99.8418,101.3598,98.62735,102.0244,103.0807,100.9753,100.2454,100.1161,102.0608,100.7834,101.1117,99.44951,101.6831,101.0171,102.1695,101.2543,99.70798,100.5008,98.59049,100.6163,99.50808,102.8214,103.4312,100.4887,102.5464,102.1889,101.2836,102.0226,100.7594,100.9561,100.8626,101.0883,100.6753,100.0984
2018-08,0,101.2795,100.18,100.7965,100.4557,102.7681,101.2179,101.7089,99.71706,101.4177,98.84917,101.8839,102.9833,100.9773,100.1977,99.78729,102.0738,101.2653,101.039,99.28242,101.592,100.9996,102.2636,101.0803,99.9132,100.4652,97.51252,100.5637,99.46395,102.6848,103.4899,100.448,102.0253,101.6071,101.1865,101.898,100.6256,100.948,100.8145,101.0521,100.6186,99.55259
2018-09,0,101.3596,100.0823,100.8065,100.496,102.7003,101.1758,101.6323,99.52993,101.4741,99.18277,101.8023,102.8801,100.9421,100.1523,99.61893,102.0182,101.323,100.915,99.21725,101.5364,101.0134,102.2656,100.8681,99.97595,100.4914,96.07454,100.4429,99.57208,102.7341,103.3937,100.4228,101.572,101.1543,101.1399,101.9117,100.432,100.9611,100.7514,100.9867,100.6637,99.12548
2018-10,0,101.3424,100.0653,100.7826,100.4848,102.5966,101.0638,101.2627,99.3649,101.4731,99.60385,101.7363,102.6684,100.9039,100.094,99.44647,102.0833,101.3632,100.7161,99.31537,101.4825,101.0079,102.2416,100.7573,99.7635,100.5297,95.16321,100.3123,99.91721,103.0369,103.1275,100.417,101.5009,100.947,101.1608,102.0976,100.2703,100.9162,100.6664,100.9071,100.7069,98.81483
2018-11,0,101.2372,100.1215,100.7437,100.3151,102.5268,100.9523,100.7791,99.13345,101.4222,99.90884,101.6774,102.4257,100.844,100.0295,99.26611,102.292,101.5987,100.4929,99.47695,101.4481,100.9469,102.2015,100.726,99.52155,100.5089,94.90417,100.1416,100.4191,103.5525,102.934,100.4503,101.6418,100.8754,101.2431,102.4307,100.146,100.8039,100.5702,100.775,100.722,98.63501
2018-12,0,101.0729,100.12,100.6789,100.0626,102.5976,100.8176,100.3214,98.99461,101.3426,100.0841,101.6591,102.0805,100.7973,99.93604,99.26831,102.3974,102.2393,100.241,99.57073,101.4247,100.8016,102.1234,100.6883,99.23617,100.3736,94.80257,99.94205,100.786,104.0187,103.0427,100.492,101.7881,100.811,101.3183,102.7375,100.0335,100.66,100.4783,100.6384,100.6473,98.62092
2019-01,0,100.8763,100.0495,100.6096,99.9048,102.5989,100.6915,100.0222,99.13547,101.3029,100.1294,101.6646,101.6705,100.7083,99.79823,99.41083,102.4733,102.893,100.0056,99.50022,101.5036,100.6352,102.0322,100.7334,99.01747,100.1806,94.79588,99.75522,100.988,104.3861,103.258,100.507,102.0081,100.6782,101.3809,102.9756,99.98802,100.5308,100.4117,100.6041,100.6324,98.70093
2019-02,0,100.9288,100.0197,100.5722,99.90018,102.5156,100.6222,99.89973,99.36887,101.2943,100.0395,101.7044,101.3763,100.5623,99.64671,99.62463,102.5805,103.283,99.89902,99.33778,101.6492,100.5044,102.0968,100.8647,98.9952,100.0047,94.92904,99.67065,100.9019,104.6363,103.4558,100.5114,102.1471,100.5182,101.4726,103.1366,100.0096,100.5457,100.4542,100.6356,100.6774,98.81326
2019-03,0,101.1426,99.93295,100.5467,100.0066,102.3314,100.6451,99.78084,99.54877,101.2709,100.006,101.7264,101.3067,100.4242,99.47602,99.77565,102.7671,103.1648,99.83025,99.17953,101.6719,100.4402,102.1623,100.9937,99.07671,99.90242,95.19065,99.66528,100.5782,104.6358,103.4687,100.5221,102.1099,100.4119,101.5143,103.1196,100.0492,100.6413,100.5335,100.6668,100.7403,98.92828
2019-04,0,101.3088,99.9131,100.5173,100.0999,102.1657,100.6973,99.46094,99.66749,101.1918,100.0486,101.7274,101.4488,100.3631,99.31367,99.79803,102.8092,102.8014,99.82318,99.09209,101.5723,100.4739,102.225,101.0036,99.11098,99.85876,95.24525,99.77081,100.2614,104.6136,103.3251,100.5447,101.9983,100.4293,101.5248,103.0825,100.0612,100.7125,100.5686,100.6703,100.7434,99.03839
2019-05,0,101.415,99.89321,100.5216,100.1181,102.1049,100.7687,98.82293,99.79601,101.0621,100.2043,101.7306,101.704,100.3691,99.116,99.59523,102.6329,102.3683,99.85027,99.05527,101.5845,100.4927,102.2711,101.0611,98.98434,99.85831,94.71628,99.9301,100.0514,104.5608,103.3031,100.5499,101.9979,100.5252,101.4988,103.0037,100.0293,100.7548,100.5514,100.6861,100.6329,99.14531
